SELLER_GSTIN,PURCHASER_GSTIN,FILING_PERIOD,INVOICE_NUM,INVOICE_DATE,QUANTITY,TAXABLE_AMOUNT,TAX_RATE,CGST,SGST,IGST,CESS
1480269030,8538CED48A,022018,004410023851,2018-02-20,1,20439.33,18,0.0,0.0,3679.08,0.0
A7215054CB,6247800DBD,022018,1060046419,2018-02-20,1801,31630.0,18,,,5693.4,0.0
C1C058DFB2,49FE345851,022018,H0002700,2018-02-05,1801,75.0,18,,,13.5,0.0
C44FFF7C7A,7E5F4D6CB1,022018,CAHIN180618684,2018-03-02,2,50.0,18,,,9.0,0.0
824D0342B8,77F8E5B24D,022018,0380001474,2018-02-22,1,17010.0,18,1530.9,1530.9,0.0,0.0
824D0342B8,4D0958D30E,022018,PBPO0005431497,2018-02-01,1,30.0,18,2.7,2.7,,
1480269030,03B8483D34,022018,CBI00004179,2018-02-24,501,6293.0,5,,,314.65,0.0
5A4FC8F226,BBD02A18F3,022018,56011800C6001281,2018-02-11,1,2151277.42,5,,,107563.87,656636.0
B64AAF6835,FA8D45A223,022018,8953025764,2018-02-15,1,111252.75,28,0.0,0.0,31150.77,0.0
FAB06B8D5F,E14B98D046,022018,DOWDZRYO34963,2018-03-02,501,120.2,5,3.0,3.0,,0.0
B64AAF6835,FA8D45A223,022018,8952029260,2018-02-01,1,81413.01,28,0.0,0.0,22795.64,0.0
7EC06C0F12,6670635101,022018,10266,2018-03-01,1,1000.01,18,90.0,90.0,,0.0
B64AAF6835,FA8D45A223,022018,8953027228,2018-02-22,1,111778.75,28,0.0,0.0,31298.05,0.0
0F08B6DF08,4A60458A6F,022018,2118707230002259,2018-02-05,2,1331792.75,18,0.0,0.0,239722.7,0.0
C1C058DFB2,4954D8982D,022018,QACA1718/06154,2018-03-01,1801,3500.0,18,,,630.0,0.0
8749F52DE8,A422A99DA5,022018,0910S0034512,2018-02-22,1,2767.8,18,,,498.2,
7EC06C0F12,CDB4C9E9BD,022018,RILBAS015,2018-03-02,1801,4601.72,18,,,828.31,0.0
B64AAF6835,FA8D45A223,022018,8953025501,2018-02-13,1,113236.0,28,0.0,0.0,31706.08,0.0
B64AAF6835,FA8D45A223,022018,8952029370,2018-02-02,1,38768.1,28,0.0,0.0,10855.07,0.0
3536A3DD25,64469E3596,022018,712,2018-02-01,1,15180.0,18,,,2732.4,0.0
B64AAF6835,FA8D45A223,022018,8953027052,2018-02-21,1,112232.75,28,0.0,0.0,31425.17,0.0
B64AAF6835,FA8D45A223,022018,8953027523,2018-02-24,1,111778.75,28,0.0,0.0,31298.05,0.0
099952F740,408A0B120B,022018,0521,2018-02-13,1,0.0,0,0.0,0.0,,0.0
099952F740,57E2CC7F5D,022018,668,2018-02-22,1,72420.8,5,1810.52,1810.52,0.0,0.0
D2D5838FE3,978CAD15D4,022018,88,2018-02-21,1800,27613.74,18,2485.24,2485.24,,
776BBCB820,4B57D7689F,022018,6645,2018-03-02,1800,3000.0,18,270.0,270.0,,
8749F52DE8,A422A99DA5,022018,0910S0034195,2018-02-19,1,65534.98,28,,,18349.8,
5DA0527958,F5353C4745,022018,DL/7516/2017-18,2018-02-22,1,2376.5,18,,,427.77,0.0
8381D0626D,A6D9569BC6,022018,7111004212,2018-02-19,501,2120000.0,5,,,106000.0,0.0
C9202698C4,E382D5165F,022018,HP772408479,2018-02-06,1,835615.61,18,0.0,0.0,150410.81,0.0
A7215054CB,84E9EACEDA,022018,816,2018-02-06,1800,794386.0,18,,,142989.0,
A7D3CEE190,35D9FD7535,022018,318,2018-02-25,500,9292.0,5,,,464.6,
6920AA6331,6186DCE398,022018,1414,2018-03-01,2,13874768.0,0,0.0,0.0,,0.0
C1C058DFB2,C7F69F148B,022018,T-194,2018-02-12,101,25000.0,18,2250.0,2250.0,0.0,0.0
5A4FC8F226,AA67FDC3A6,022018,04B045/21246,2018-02-15,1,42716.88,5,,,2135.84,5972.0
824D0342B8,4D0958D30E,022018,PBPO0005431282,2018-02-01,1,30.0,18,2.7,2.7,,
099952F740,27E828EE73,022018,4485,2018-02-07,1801,48816.0,18,,,8786.88,0.0
F4E518B376,3C6F5120FF,022018,JB/016,2018-02-18,1800,875.0,18,,,157.5,
86DFEB0A3F,3CFC218C41,022018,PB1100049259,2018-02-09,1801,664877.26,18,59838.95,59838.95,,0.0
A7215054CB,6247800DBD,022018,1060042812,2018-02-09,1801,124435.0,18,,,22398.3,0.0
A688617A12,F887B76D41,022018,FGS/17/P/19883,2018-02-17,1,120000.0,28,0.0,0.0,33600.0,0.0
7505EF1EFB,9E483718EF,022018,WSH/4151ct,2018-02-25,1801,2318.65,18,208.68,208.68,,0.0
776BBCB820,1C7ABF6ED9,022018,39/Batinda,2018-02-01,1,23691.0,18,,,4264.38,
D2D5838FE3,840061B6FD,022018,BH/DM/1718/07466,2018-02-13,501,1552040.0,5,,,77602.0,0.0
0FF6759AB7,EAEB4709CB,022018,4540077974,2018-02-10,1,823113.39,5,,,41155.67,
6920AA6331,BA92BB33E6,022018,R-217,2018-02-01,1,3086730.42,0,0.0,0.0,,0.0
7EC06C0F12,309461C7FA,022018,GJ01EMI846971017,2018-03-02,1,10875.0,18,,,1957.5,
8749F52DE8,6B577967A0,022018,33LCS0034723,2018-02-18,1,1132834.64,28,,,317193.7,
7505EF1EFB,F8AA5CA3BF,022018,L-9498,2018-02-22,2801,644.01,28,90.16,90.16,,0.0
C1C058DFB2,FAB06B8D5F,022018,227537146,2018-02-25,1801,5640.0,18,507.6,507.6,,0.0
7505EF1EFB,B41F287461,022018,17-18/PI/DL/223,2018-02-10,1801,21488.68,18,,,3867.96,0.0
0FF6759AB7,84FBF9F524,022018,2017-2018/GST/80,2018-03-01,1800,324500.0,18,,,58410.0,
0F08B6DF08,2ED0436499,022018,D117101-004,2018-02-01,1801,19235.0,18,,,3462.3,0.0
6920AA6331,BA92BB33E6,022018,R-298,2018-02-09,1,1531385.82,0,0.0,0.0,,0.0
824D0342B8,61B4E81966,022018,HLF/17-18/256,2018-02-17,500,2889750.0,5,,,144487.5,
C1C058DFB2,F1A7720125,022018,877/2017-18,2018-02-12,3,3070.0,28,,,859.6,0.0
B64AAF6835,FA8D45A223,022018,8953025281,2018-02-12,1,111778.75,28,0.0,0.0,31298.05,0.0
8381D0626D,799C67D0FA,022018,198,2018-02-01,1,901503.0,18,81135.27,81135.27,,0.0
5A4FC8F226,AA67FDC3A6,022018,04B045/21570,2018-02-17,1,42430.76,5,,,2121.54,5932.0
B64AAF6835,FA8D45A223,022018,8953028965,2018-03-03,1,67997.1,28,0.0,0.0,19039.19,0.0
F4E518B376,3C6F5120FF,022018,JB/014,2018-02-17,1800,2068.0,18,,,372.24,
B64AAF6835,FA8D45A223,022018,8953023960,2018-02-05,1,67420.65,28,0.0,0.0,18877.78,0.0
62CD3BF990,D0628DA56D,022018,DC-222,2018-02-17,2,247230.0,18,22250.7,22250.7,,0.0
824D0342B8,77F8E5B24D,022018,0280003096,2018-02-12,1,548907.42,18,49401.66,49401.66,0.0,0.0
3536A3DD25,3D32927D57,022018,39550622,2018-02-01,1,1220.14,18,109.81,109.81,,0.0
A688617A12,7E4B9FB459,022018,FGP/17/P/11433,2018-02-17,2801,202500.0,28,,,56700.0,0.0
824D0342B8,4D0958D30E,022018,PBPO0005431499,2018-02-01,1,30.0,18,2.7,2.7,,
776BBCB820,398468CEB0,022018,703909707,2018-02-16,1,4600.0,18,,,828.0,0.0
099952F740,866346E028,022018,PBB/PN/1718/0258,2018-02-16,1801,18836.92,18,1695.32,1695.32,,0.0
824D0342B8,4D0958D30E,022018,PBPO0005431125,2018-02-01,1,30.0,18,2.7,2.7,,
C1C058DFB2,15567227F9,022018,B4SPB1718/003399,2018-03-01,1801,13200.0,18,1188.0,1188.0,,0.0
86DFEB0A3F,3CFC218C41,022018,PB1100052239,2018-02-18,501,714759.12,5,17868.98,17868.98,,0.0
5A4FC8F226,5B4E610D86,022018,A0454311,2018-02-15,1801,50.0,18,,,9.0,0.0
B64AAF6835,FA8D45A223,022018,8953028760,2018-03-02,1,67067.25,28,0.0,0.0,18778.83,0.0
A7D3CEE190,BFA1F12E49,022018,967,2018-02-20,1200,572.0,12,,,68.64,
0FF6759AB7,F1CE3A14C7,022018,21,2018-02-25,1800,54908.05,18,4941.72,4941.72,,
7505EF1EFB,F8AA5CA3BF,022018,ASR-7263,2018-02-27,2801,2475.65,28,346.59,346.59,,0.0
C9202698C4,0A86E60DE5,022018,MP653110542,2018-02-15,2,15260.17,18,0.0,0.0,2746.83,0.0
5A4FC8F226,AA67FDC3A6,022018,04B045/21584,2018-02-17,1,39655.45,5,,,1982.77,5544.0
62CD3BF990,3F61C15E6E,022018,3727017930,2018-02-10,1801,2402712.0,18,,,432488.16,0.0
B64AAF6835,FA8D45A223,022018,8952029416,2018-02-03,1,38768.1,28,0.0,0.0,10855.07,0.0
C1C058DFB2,82A3B4176E,022018,PBTLCCDI1700195,2018-02-01,1,24908.8,18,2241.79,2241.79,,0.0
8749F52DE8,6B577967A0,022018,33LCS0038425,2018-03-03,1,283208.66,28,,,79298.42,
099952F740,0E021D32E9,022018,G553,2018-02-13,1801,65198.0,18,5867.82,5867.82,,0.0
C1C058DFB2,7C43C1618A,022018,170300666,2018-02-16,1,16375.92,18,1473.83,1473.83,,
776BBCB820,76E5DFFA0C,022018,17-18/TC/1284,2018-02-25,1800,50850.0,18,,,9153.0,
F4E518B376,3D32927D57,022018,39547170,2018-02-01,1,219.53,18,19.76,19.76,,0.0
7505EF1EFB,B77D45E0FC,022018,9834,2018-02-22,1,782.0,28,109.48,109.48,,0.0
F4E518B376,66A1E2AC94,022018,76,2018-02-08,1,99100.0,0,0.0,0.0,,
D2D5838FE3,50934EA8B2,022018,2432,2018-02-03,501,827764.0,5,20694.1,20694.1,,0.0
824D0342B8,EC270E0CE2,022018,766,2018-03-03,2,338.96,18,30.51,30.51,,0.0
62CD3BF990,6AFEC91EB3,022018,HFS-PJ/0047/1718,2018-03-01,1800,153234.0,18,13791.0,13791.0,,
B64AAF6835,7B35E34373,022018,117,2018-02-10,1,104314.0,12,6258.84,6258.84,,0.0
824D0342B8,41F3BC2A95,022018,SI/MD/1718/155,2018-02-08,501,9987.95,5,,,499.4,0.0
A7D3CEE190,D8E6A6A118,022018,1128840309,2018-02-13,1,11194.6,12,,,1343.4,
6920AA6331,6186DCE398,022018,700,2018-02-02,2,1536219.0,0,0.0,0.0,,0.0
3536A3DD25,028C0EE960,022018,004/VCC/PTA,2018-02-12,1,33868.64,18,3048.18,3048.18,,0.0
099952F740,8381D0626D,022018,5490030679,2018-02-23,2,1515.83,18,136.42,136.42,,
6920AA6331,7433F02759,022018,R-658,2018-02-04,1,2310198.78,0,0.0,0.0,,
7505EF1EFB,A98D5EC3AB,022018,IPI/000179,2018-02-02,1,10396.88,28,1455.56,1455.56,,0.0
0F08B6DF08,F425EB47B2,022018,6118103100000188,2018-02-20,1,744901.0,18,67041.09,67041.09,,0.0
776BBCB820,557F611938,022018,CH6614000032,2018-02-23,1801,7723.17,18,,,1390.17,0.0
A7D3CEE190,4D5AB4897B,022018,3232,2018-02-16,1801,3200.0,18,288.0,288.0,,0.0
D2D5838FE3,9E6D966794,022018,TI/17-18/0713,2018-02-09,1,813038.0,5,20325.95,20325.95,,0.0
FAB06B8D5F,01C16CEDCE,022018,DLG18503P01,2018-02-11,2,124655.79,28,,,34903.62,0.0
776BBCB820,11FFBE9FF8,022018,TIS/145,2018-02-22,501,1405.93,5,35.15,35.15,,0.0
8381D0626D,C06CC7491B,022018,CHAI/000869/1718,2018-03-03,1,26468.0,18,2382.12,2382.12,,0.0
7EC06C0F12,FFC08A9BD1,022018,PB01EMI053271017,2018-03-02,1,5000.0,18,450.0,450.0,,
B64AAF6835,FA8D45A223,022018,8953027285,2018-02-23,1,111778.75,28,0.0,0.0,31298.05,0.0
F4E518B376,E1ED1EC7E1,022018,00715,2018-02-03,1801,2625.0,18,236.25,236.25,,0.0
099952F740,CC9227511A,022018,1131718003952,2018-03-01,1801,21908.04,18,1971.72,1971.72,,0.0
0FF6759AB7,BA9283B34D,022018,241701240961,2018-02-20,1,715813.0,18,,,128846.0,
6920AA6331,7433F02759,022018,R-958,2018-02-23,1,773530.07,0,0.0,0.0,,
A7215054CB,84E9EACEDA,022018,828,2018-02-08,1800,265538.0,18,,,47797.0,
B64AAF6835,FA8D45A223,022018,8953023891,2018-02-05,1,67067.25,28,0.0,0.0,18778.83,0.0
62CD3BF990,BD5DDAEB74,022018,NMCC/17-18/P-12,2018-02-26,1,134234.0,5,3355.85,3355.85,,0.0
6920AA6331,507FDBAC1E,022018,9918010339710548,2018-03-02,1,30000.0,5,750.0,750.0,,
B64AAF6835,FA8D45A223,022018,8953025888,2018-02-15,1,67067.25,28,0.0,0.0,18778.83,0.0
C9202698C4,0A86E60DE5,022018,MP653111092,2018-02-28,2,133970.5,18,0.0,0.0,24114.69,0.0
7505EF1EFB,0E3CCA6E64,022018,B20180095,2018-02-10,1800,16031.0,18,1442.79,1442.79,,
B64AAF6835,FA8D45A223,022018,8952032795,2018-02-22,1,81413.01,28,0.0,0.0,22795.64,0.0
A7D3CEE190,BFA1F12E49,022018,960,2018-02-20,1200,800.0,12,,,96.0,
A688617A12,F887B76D41,022018,FGS/17/P/21303,2018-03-02,1,120000.0,28,0.0,0.0,33600.0,0.0
86DFEB0A3F,65FFDFC2FF,022018,PBM17GSR575,2018-02-16,1,14377.0,18,1293.93,1293.93,0.0,0.0
7EC06C0F12,FCDE5FE550,022018,WSCS/GSTCOM/074,2018-02-11,1,81287.24,18,7315.85,7315.85,,0.0
B64AAF6835,FA8D45A223,022018,8953023799,2018-02-04,1,67420.65,28,0.0,0.0,18877.78,0.0
A7215054CB,7FBBE5FA1E,022018,GA0728,2018-02-20,1,113600.0,18,0.0,0.0,20448.0,0.0
6920AA6331,6186DCE398,022018,1340,2018-02-25,2,774104.0,0,0.0,0.0,,0.0
B64AAF6835,FA8D45A223,022018,8953028775,2018-03-02,1,67067.25,28,0.0,0.0,18778.83,0.0
1480269030,B70041C509,022018,I030010269,2018-03-03,1,12277.5,18,1104.98,1104.98,0.0,0.0
F4E518B376,65B11036F4,022018,4320823146,2018-02-25,1,299.0,18,26.91,26.91,0.0,0.0
824D0342B8,4D0958D30E,022018,PBPO0005431124,2018-02-01,1,30.0,18,2.7,2.7,,
A688617A12,F887B76D41,022018,FGS/17/P/20719,2018-02-24,1,160000.0,28,0.0,0.0,44800.0,0.0
824D0342B8,4D0958D30E,022018,PBPO0005431145,2018-02-01,1,30.0,18,2.7,2.7,,
0FF6759AB7,EAEB4709CB,022018,4540077900,2018-02-09,1,832482.92,5,,,41624.15,
6920AA6331,6186DCE398,022018,1224,2018-02-22,2,2302398.0,0,0.0,0.0,,0.0
824D0342B8,E1FDD27F06,022018,0154/2017-18,2018-02-10,1800,203647.0,18,,,36656.46,
6920AA6331,A2EB2037B8,022018,135,2018-02-23,1,43954458.0,0,0.0,0.0,,
62CD3BF990,1D916FB203,022018,3702014790,2018-03-02,1801,436696.0,18,,,78605.28,0.0
62CD3BF990,1D916FB203,022018,3702014223,2018-02-23,1801,986583.0,18,,,177584.94,0.0
3536A3DD25,8F6F275AB9,022018,985,2018-02-08,1800,997.0,18,,,179.0,
8749F52DE8,E3DED35F56,022018,ACE8324287111,2018-02-18,2,1979.11,28,277.08,277.08,,0.0
62CD3BF990,EA43336246,022018,DS1002113225,2018-02-03,1,325531.0,18,0.0,0.0,58596.0,0.0
7505EF1EFB,F8AA5CA3BF,022018,JAL-8772,2018-02-20,1801,4980.0,18,448.2,448.2,,0.0
86DFEB0A3F,3CFC218C41,022018,PB1100049673,2018-02-10,1801,664874.08,18,59838.67,59838.67,,0.0
7EC06C0F12,309461C7FA,022018,GJ01EMI821531017,2018-02-23,2,24935.6,18,,,4488.41,
099952F740,49F2D23E83,022018,1703531,2018-02-09,1200,60288.3,12,3617.3,3617.3,,0.0
5A4FC8F226,3464BFC0EB,022018,NSDL/1718/012175,2018-03-03,1801,16000.0,18,,,2880.0,0.0
B64AAF6835,FA8D45A223,022018,8953025255,2018-02-12,1,67067.25,28,0.0,0.0,18778.83,0.0
80E18AC42B,CA3AE72370,022018,SBM1718/GIS01909,2018-03-03,1201,202560.6,12,,,24307.27,0.0
B64AAF6835,FA8D45A223,022018,8953027262,2018-02-22,1,109106.25,28,0.0,0.0,30549.75,0.0
0FF6759AB7,B77A5168B0,022018,NDCPB0002051981,2018-02-03,1,792.2,18,71.3,71.3,0.0,0.0
FAB06B8D5F,0FAFB34047,022018,PB17180653,2018-02-17,1801,480000.0,18,43200.0,43200.0,,0.0
7505EF1EFB,F8AA5CA3BF,022018,ASR-6633,2018-02-10,2801,6672.3,28,934.12,934.12,,0.0
C44FFF7C7A,46407C0683,022018,1337,2018-02-21,1,135408.0,18,,,24373.44,0.0
62CD3BF990,275AA6A3CE,022018,IPF7032,2018-02-02,1,428095.2,18,38528.57,38528.57,,0.0
B64AAF6835,FA8D45A223,022018,8953024063,2018-02-06,1,67067.25,28,0.0,0.0,18778.83,0.0
F4E518B376,58C8D9847A,022018,T-625,2018-02-01,102,12123.0,18,1091.07,1091.07,0.0,0.0
0F08B6DF08,E306607037,022018,2118702230005003,2018-02-22,1,313.79,28,0.0,0.0,87.86,0.0
A7D3CEE190,097923207D,022018,1154840126,2018-03-02,1,40469.6,12,,,4856.4,
B64AAF6835,FA8D45A223,022018,8953025735,2018-02-14,1,67067.25,28,0.0,0.0,18778.83,0.0
80E18AC42B,E341BCB45A,022018,1731,2018-02-11,1201,442344.0,12,,,53081.28,0.0
C1C058DFB2,15567227F9,022018,B4SPB1718/003266,2018-02-10,1801,6750.0,18,607.5,607.5,,0.0
6920AA6331,BA92BB33E6,022018,R-324,2018-02-10,1,3072038.03,0,0.0,0.0,,0.0
B64AAF6835,C09D5ACE3D,022018,088-5665/17-BER,2018-02-12,1,8683.95,28,1215.75,1215.75,,
7505EF1EFB,F8AA5CA3BF,022018,L-9598,2018-02-24,2801,2015.61,28,282.19,282.19,,0.0
824D0342B8,D0961EFD86,022018,17182747,2018-02-28,1801,320000.0,18,,,57600.0,0.0
5A4FC8F226,AA67FDC3A6,022018,04B045/21669,2018-02-18,1,41744.09,5,,,2087.2,5836.0
5DA0527958,F5353C4745,022018,DL/8493/2017-18,2018-03-03,1,5820.0,18,,,1047.6,0.0
7EC06C0F12,4964A5EF57,022018,181,2018-02-03,1800,55335.0,18,4980.0,4980.0,,
F4E518B376,DF893F4C4B,022018,31801001300147,2018-02-10,1801,396068.5,18,35646.17,35646.17,,0.0
824D0342B8,4D0958D30E,022018,PBPO0005431232,2018-02-01,1,30.0,18,2.7,2.7,,
B64AAF6835,FA8D45A223,022018,8952033028,2018-02-23,1,81413.01,28,0.0,0.0,22795.64,0.0
6920AA6331,19991C557A,022018,R-325,2018-02-10,1,3063109.0,0,0.0,0.0,,
62CD3BF990,3583757D58,022018,3705027740,2018-02-11,1801,960768.0,18,,,172938.24,0.0
62CD3BF990,3583757D58,022018,3705028432,2018-02-19,1801,1411464.0,18,,,254063.52,0.0
6920AA6331,19991C557A,022018,R-401,2018-02-21,1,3052606.0,0,0.0,0.0,,
FAB06B8D5F,01C16CEDCE,022018,DLG20913P01,2018-03-02,2,3090.66,18,,,556.32,0.0
8381D0626D,5BF1AC8029,022018,1237407007312,2018-02-19,1801,1714.79,18,,,308.66,0.0
8749F52DE8,6B577967A0,022018,33LCS0036906,2018-02-25,1,147884.37,28,,,41407.62,
A7215054CB,52F9036816,022018,VJC/1162/17-18,2018-02-26,1,1598000.0,18,,,287640.0,0.0
B64AAF6835,AF85B0E407,022018,206,2018-02-04,1800,87847.5,18,,,15812.55,
3536A3DD25,3E0B13F5DF,022018,10566,2018-02-10,1,48881.0,18,4399.29,4399.29,,0.0
6920AA6331,7433F02759,022018,R-755,2018-02-11,1,1534399.2,0,0.0,0.0,,
C44FFF7C7A,0321F0706E,022018,38,2018-02-13,1200,110400.0,12,6624.0,6624.0,,
62CD3BF990,6A913EF0F8,022018,PB/JAN18/035,2018-02-01,1801,2947.0,18,265.23,265.23,,0.0
8381D0626D,8945989816,022018,4854,2018-02-18,1,3800.0,18,,,684.0,0.0
1480269030,8538CED48A,022018,004410024646,2018-03-02,1,29683.56,18,0.0,0.0,5343.04,0.0
0FF6759AB7,6179F567C1,022018,GC/S/863,2018-02-18,1801,795379.65,18,,,143168.34,0.0
A688617A12,F887B76D41,022018,FGS/17/P/20702,2018-02-24,1,140000.0,28,0.0,0.0,39200.0,0.0
6920AA6331,B77A5168B0,022018,473322880,2018-02-01,1,769.47,18,69.25,69.25,0.0,0.0
C9202698C4,E382D5165F,022018,HP772408330,2018-02-03,1,692519.0,18,0.0,0.0,124653.42,0.0
5DA0527958,294205D6E0,022018,V171805939,2018-02-10,2,6975.0,18,,,1255.5,0.0
62CD3BF990,275AA6A3CE,022018,IPF7276,2018-02-06,1,248241.5,18,22341.74,22341.74,,0.0
A7D3CEE190,BFA1F12E49,022018,962,2018-02-20,1200,800.0,12,,,96.0,
824D0342B8,3634A23015,022018,601718135743,2018-02-08,1,109766.25,18,0.0,0.0,19757.93,0.0
099952F740,3D09D74FB1,022018,MKT11587,2018-02-25,2,14663.34,18,1319.7,1319.7,,0.0
0FF6759AB7,EAEB4709CB,022018,4540077677,2018-02-09,1,806337.95,5,,,40316.9,
824D0342B8,4D0958D30E,022018,PBPO0005431147,2018-02-01,1,30.0,18,2.7,2.7,,
824D0342B8,4D0958D30E,022018,PBPO0005431507,2018-02-01,1,30.0,18,2.7,2.7,,
6920AA6331,39B0C7E7D9,022018,R33,2018-02-16,1,770579.0,0,0.0,0.0,,
7EC06C0F12,FFC08A9BD1,022018,PB01EMI050191017,2018-02-16,1,10000.0,18,900.0,900.0,,
776BBCB820,398468CEB0,022018,703675069,2018-02-09,1,30320.0,18,,,5457.6,0.0
C9202698C4,E382D5165F,022018,HP772408349,2018-02-04,1,491485.11,18,0.0,0.0,88467.32,0.0
A688617A12,F887B76D41,022018,FGS/17/P/19092,2018-02-08,1,228000.0,28,0.0,0.0,63840.0,0.0
7EC06C0F12,17B31DD73E,022018,PD17DS/01853,2018-02-22,1,1984.5,18,0.0,0.0,357.0,0.0
6920AA6331,6186DCE398,022018,1276,2018-02-23,2,4613518.0,0,0.0,0.0,,0.0
62CD3BF990,1D916FB203,022018,3702014695,2018-03-01,1801,1172281.5,18,,,211010.67,0.0
B64AAF6835,FA8D45A223,022018,8953028853,2018-03-02,1,113328.5,28,0.0,0.0,31731.98,0.0
62CD3BF990,275AA6A3CE,022018,IPF7243,2018-02-06,1,405751.35,18,36517.62,36517.62,,0.0
099952F740,866346E028,022018,PBB/PN/1718/0337,2018-02-23,1201,31830.38,12,1909.82,1909.82,,0.0
A7215054CB,84E9EACEDA,022018,865,2018-02-14,1800,221408.0,18,,,39853.0,
5DA0527958,294205D6E0,022018,V171805915,2018-02-10,2,6975.0,18,,,1255.5,0.0
8749F52DE8,A422A99DA5,022018,0910S0032478,2018-02-08,1,5543.72,18,,,997.87,
B64AAF6835,FA8D45A223,022018,8953025756,2018-02-14,1,111778.75,28,0.0,0.0,31298.05,0.0
62CD3BF990,A99F0E58FF,022018,3706038917,2018-03-02,1,119112.5,18,0.0,0.0,21440.25,
80E18AC42B,C1BDD163D6,022018,9810041449,2018-02-05,1,848297.41,12,0.0,0.0,101795.69,0.0
62CD3BF990,A7AE90741F,022018,3719020573,2018-02-05,1,29835.0,5,0.0,0.0,1491.75,
5DA0527958,F5353C4745,022018,DL/8452/2017-18,2018-03-03,1,2425.0,18,,,436.5,0.0
824D0342B8,4D0958D30E,022018,PBPO0005431132,2018-02-01,1,30.0,18,2.7,2.7,,
7EC06C0F12,B2DED3DC9A,022018,INEPB006726,2018-03-03,1,12343.56,18,1110.92,1110.92,,
1480269030,225DBB2A7C,022018,004210002814,2018-02-08,1,16879.0,28,0.0,0.0,4726.12,0.0
A688617A12,F887B76D41,022018,FGS/17/P/21219,2018-03-01,1,72000.0,28,0.0,0.0,20160.0,0.0
1480269030,8538CED48A,022018,004410023085,2018-02-12,1,22987.69,18,0.0,0.0,4137.79,0.0
824D0342B8,3649B56C07,022018,922409120,2018-02-12,1,2418336.0,18,0.0,0.0,435300.48,0.0
A7215054CB,03E6282F7A,022018,GSI01118,2018-02-24,1801,341736.0,18,,,61512.48,0.0
F4E518B376,7980627E69,022018,WBA7100226,2018-02-21,1,585.6,12,,,70.27,
B64AAF6835,C09D5ACE3D,022018,088-5565/17-BER,2018-02-09,2,20596.0,28,2883.43,2883.43,,
7505EF1EFB,9E483718EF,022018,WSH/9380nsr,2018-02-08,2801,2744.06,28,384.17,384.17,,0.0
F4E518B376,7B062648F0,022018,PSIP1700371/2901,2018-02-09,1801,1152.54,18,103.73,103.73,,0.0
8381D0626D,7AE3B71E88,022018,166,2018-03-02,1200,208876.8,12,12532.61,12532.61,,
6920AA6331,BA92BB33E6,022018,R-302,2018-02-09,1,1539108.21,0,0.0,0.0,,0.0
A7D3CEE190,37BC9DE30D,022018,L002912,2018-02-20,1,871.02,0,0.0,0.0,,0.0
B64AAF6835,FA8D45A223,022018,8953028827,2018-03-02,1,67067.25,28,0.0,0.0,18778.83,0.0
0FF6759AB7,BA9283B34D,022018,241701238700,2018-02-01,1,715813.0,18,,,128846.0,
7505EF1EFB,F8AA5CA3BF,022018,ASR-7061,2018-02-20,2801,18360.94,28,2570.53,2570.53,,0.0
8749F52DE8,A422A99DA5,022018,0910S0033349,2018-02-13,1,4150.56,18,,,747.1,
86DFEB0A3F,3CFC218C41,022018,PB1100051918,2018-02-17,1801,762855.12,18,68656.96,68656.96,,0.0
86DFEB0A3F,3CFC218C41,022018,PB1100050029,2018-02-11,501,724321.91,5,18108.05,18108.05,,0.0
62CD3BF990,275AA6A3CE,022018,IPF7408,2018-02-09,1,237658.5,18,21389.27,21389.27,,0.0
A688617A12,F887B76D41,022018,FGS/17/P/20351,2018-02-20,1,180000.0,28,0.0,0.0,50400.0,0.0
8381D0626D,E4DB4703D0,022018,5494005790,2018-02-02,1,276661.8,12,,,33199.42,
F4E518B376,2A879F52B6,022018,1718008348,2018-02-17,1,151.68,12,,,18.2,0.0
8749F52DE8,A422A99DA5,022018,0910S0035014,2018-02-25,1,28604.27,18,,,5148.77,
0FF6759AB7,AC27DF0EA8,022018,147,2018-02-10,1,6600.0,18,,,1188.0,0.0
A688617A12,F887B76D41,022018,FGS/17/P/18986,2018-02-07,1,220000.0,28,0.0,0.0,61600.0,0.0
1480269030,13694CA52C,022018,P1612GT171801091,2018-03-03,1801,13125.5,18,1181.3,1181.3,,0.0
B64AAF6835,FA8D45A223,022018,8953023865,2018-02-04,1,65549.1,28,0.0,0.0,18353.75,0.0
8749F52DE8,D6A6776017,022018,04N3S0001131,2018-02-12,2,24443.3,28,,,6844.12,
5DA0527958,F5353C4745,022018,DL/7519/2017-18,2018-02-22,1,2376.5,18,,,427.77,0.0
C44FFF7C7A,99D5ACA009,022018,3200067,2018-02-18,1201,3213.75,12,192.83,192.83,,0.0
5A4FC8F226,BBD02A18F3,022018,51011800C6001051,2018-02-01,1,777209.28,5,,,38860.46,280660.0
6920AA6331,6186DCE398,022018,1237,2018-02-22,2,763388.0,0,0.0,0.0,,0.0
A7215054CB,7FBBE5FA1E,022018,GA0718,2018-02-18,1,113600.0,18,0.0,0.0,20448.0,0.0
B64AAF6835,FA8D45A223,022018,8953024098,2018-02-06,1,67420.65,28,0.0,0.0,18877.78,0.0
B64AAF6835,FA8D45A223,022018,8953025371,2018-02-12,1,67067.25,28,0.0,0.0,18778.83,0.0
3536A3DD25,1E216C262D,022018,G-3961,2018-02-27,2,7500.0,18,675.0,675.0,,0.0
